3157 0 3260 500 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3158 0 1000 675 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3159 0 1250 150 2 20 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3165 0 2200 435 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3166 9 800 800 0 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3167 0 800 800 0 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3168 0 800 800 0 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3169 0 800 800 0 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3170 0 2300 420 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3171 0 800 800 0 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3172 0 2850 725 2 25 0.000000 0.000000 0.500000 0.000000 0.000000 0.000000 0.000000
3173 0 1100 400 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3174 0 2600 900 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3175 0 800 800 0 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3176 0 2175 500 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 400.000000 0.000000
3178 0 1950 575 2 0 0.000000 0.000000 0.400000 0.000000 0.000000 250.000000 0.000000
3180 0 2520 600 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 350.000000 0.000000
3181 0 2850 500 2 65 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3183 0 10000359 9999999 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3184 15 3615 600 2 70 0.000000 0.000000 0.000000 0.000000 0.000000 275.000000 0.000000
3185 0 2425 300 2 50 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3186 0 2475 700 2 30 0.000000 0.000000 0.400000 0.000000 0.000000 0.000000 0.000000
3187 0 1920 200 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 300.000000 0.000000
3188 0 2400 720 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3190 0 2500 600 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 300.000000 0.000000
3191 0 1160 125 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3196 0 1000 1000 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 220.000000 0.000000
3197 0 1000 1000 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3198 0 1000 1000 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3200 0 0 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3206 0 2000 100 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3207 0 2000 450 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 500.000000 0.000000
3209 0 2000 500 3 35 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3211 0 1400 205 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 200.000000 0.000000
3222 0 2500 920 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3250 0 1375 475 1 0 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000
3251 0 1650 750 1 0 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000
3252 0 1550 650 1 0 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000
3253 0 1375 475 1 0 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000
3254 0 1375 475 1 0 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000
3255 0 1575 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3256 0 1850 750 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3257 0 1750 650 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3258 0 1575 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3259 0 1575 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3260 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3261 0 1750 750 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3262 0 1650 650 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3263 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3264 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3265 0 1675 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3266 0 1950 750 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3267 0 1850 650 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3268 0 1675 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3269 0 1675 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3270 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3271 0 1750 750 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3272 0 1650 650 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3273 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3274 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3275 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3276 0 1750 750 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3277 0 1650 650 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3278 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3279 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3280 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3281 0 1750 750 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3282 0 1650 650 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3283 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3284 0 1475 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
